hidden_row_idx,row_uid,text_id,word_position,word,word_clean,primary_RT,log_primary_RT,surprisal,surprisal_z,zipf_freq,zipf_freq_z,word_length,word_length_z,is_sentence_final,is_sentence_final_z,start_token_idx,end_token_idx,hidden_token_idx,n_tokens,RT_prime,RT_resid_controls_oof,controls_oof_pred,controls_surprisal_oof_pred
1029,provo:20:11,20,11,to,to,222.53488372093025,5.405083870085701,4.675144195556641,-0.3301558783027908,7.43,1.2480738220389989,2,-1.0866870944745504,0,-0.2088879996334169,10,10,10,1,5.456765412411658,0.12556635616943357,5.279517513916267,5.284466305475855
1030,provo:20:12,20,12,the,the,202.20833333333337,5.309298519057271,2.4744532108306885,-0.7960203154772052,7.73,1.4676669495870378,3,-0.6912821334247348,0,-0.2088879996334169,11,11,11,1,5.366480062674838,0.03510129129021067,5.27419722776706,5.275258918978343
1031,provo:20:13,20,13,"work,",work,200.13725490196077,5.299003405679173,12.57219696044922,1.341571805041842,5.96,0.17206749705361085,4,-0.2958771723749192,0,-0.2088879996334169,12,13,13,2,5.307334285496441,-0.025181948577999158,5.324185354257172,5.340761208269475
1032,provo:20:14,20,14,taking,taking,221.7058823529412,5.40135164921092,8.323753356933594,0.4422184646792857,5.39,-0.24515944528766234,6,0.49493274972471196,0,-0.2088879996334169,14,14,14,1,5.389962590472502,0.05654559054298147,5.344806058667938,5.348023640975827
1033,provo:20:15,20,15,pride,pride,196.234375,5.279309735658455,7.8604559898376465,0.3441430108038663,4.49,-0.9039388279317772,5,0.0995277886748964,0,-0.2088879996334169,15,15,15,1,5.246666859659757,-0.08684803311211642,5.366157768770571,5.36372264303571
1034,provo:20:16,20,16,in,in,187.76315789473685,5.235181370184551,0.3329026103019714,-1.2493653203507895,7.27,1.1309574873467116,2,-1.0866870944745504,0,-0.2088879996334169,16,16,16,1,5.2826618949188635,-0.0486111901192956,5.283792560303847,5.27735598837539
1035,provo:20:17,20,17,it.,it,196.35,5.279898781024019,5.116179943084717,-0.23679298831869328,6.95,0.8967248179621378,2,-1.0866870944745504,1,4.7854341734200965,17,18,18,2,5.309888819902184,-0.022778005017588754,5.302676786041608,5.308368419981209
1036,provo:20:18,20,18,It,it,254.54545454545453,5.5394794233649245,4.79793643951416,-0.304161979105818,6.95,0.8967248179621378,2,-1.0866870944745504,0,-0.2088879996334169,19,19,19,1,5.578557912915946,0.24713677028591707,5.292342653079007,5.29514672614886
1037,provo:20:19,20,19,was,was,221.50943396226415,5.400465179829966,1.0567909479141235,-1.0961253446706951,6.82,0.8015677960246546,3,-0.6912821334247348,0,-0.2088879996334169,20,20,20,1,5.433753435895051,0.10195362573354316,5.2985115540964225,5.291489323110138
1038,provo:20:20,20,20,a,a,208.9375,5.342035164180317,2.4155783653259277,-0.8084835358726036,7.36,1.1968354256111238,1,-1.482092055524366,0,-0.2088879996334169,21,21,21,1,5.394255668002655,0.06334274329699063,5.278692420883327,5.277841113459255
1039,provo:20:21,20,21,monotonous,monotonous,207.4805194805195,5.335037453241967,14.87287425994873,1.828602352579056,2.95,-2.031183549345041,10,2.0765525939239744,0,-0.2088879996334169,22,24,24,3,5.25007524946006,-0.08574476614659243,5.42078221938856,5.427293268249546
1040,provo:20:22,20,22,"life,",life,227.4264705882353,5.426826979943064,7.528193473815918,0.2738063342350326,5.89,0.12082910062573501,4,-0.2958771723749192,0,-0.2088879996334169,25,26,26,2,5.433319914563986,0.10077129289132536,5.326055687051738,5.329995981946693
1041,provo:20:23,20,23,operating,operating,177.9506172839506,5.181506080811948,14.15657901763916,1.676969759804649,4.75,-0.7136247840568107,9,1.6811476328741586,0,-0.2088879996334169,27,27,27,1,5.146182231628774,-0.1884864408888287,5.369992521700777,5.383980467839974
1042,provo:20:24,20,24,with,with,216.4782608695652,5.377490130713033,4.0006561279296875,-0.4729383071793366,6.85,0.8235271087794579,4,-0.2958771723749192,0,-0.2088879996334169,28,28,28,1,5.409189170883827,0.0770847219867763,5.300405408726257,5.300645507693165
1043,provo:20:25,20,25,machine-like,machine-like,206.97560975609755,5.332600959057962,18.01795196533203,2.494384084433902,4.89,-0.6111479912010597,12,2.8673625160236056,0,-0.2088879996334169,29,31,31,3,5.293822280189303,-0.04173717453620007,5.374338133594162,5.398268035158808
1044,provo:20:26,20,26,regularity.,regularity,217.77215189873417,5.383449341436606,11.876391410827637,1.1942766768266195,3.03,-1.9726253819988977,10,2.0765525939239744,1,4.7854341734200965,32,34,34,3,5.291499195777665,-0.04552948772076437,5.42897882915737,5.430715295997334
1045,provo:20:27,20,27,One,one,226.54054054054055,5.4229239158407925,6.917175769805908,0.1444599513226342,6.47,0.545375813885276,3,-0.6912821334247348,0,-0.2088879996334169,35,35,35,1,5.447022445924154,0.11506069777153893,5.3078632180692535,5.313325766609953
1046,provo:20:28,20,28,day,day,224.4179104477612,5.413509985293103,1.9806349277496336,-0.9005567443128234,5.95,0.16474772613534305,3,-0.6912821334247348,0,-0.2088879996334169,36,36,36,1,5.423955208203617,0.09175286646421288,5.32175711882889,5.312554799021975
1047,provo:20:29,20,29,was,was,214.72413793103448,5.3693541248859775,10.103918075561523,0.8190616655090575,6.82,0.8015677960246546,3,-0.6912821334247348,0,-0.2088879996334169,37,37,37,1,5.402642380951063,0.07084257078955503,5.2985115540964225,5.3135137785931
1048,provo:20:30,20,30,very,very,216.5873015873016,5.377993706750906,6.81227970123291,0.12225449481523007,6.0,0.20134658072668266,4,-0.2958771723749192,0,-0.2088879996334169,38,38,38,1,5.387374840966085,0.05487711409062879,5.323116592660277,5.325874058978648
1049,provo:20:31,20,31,like,like,220.57575757575756,5.396241207651777,10.436837196350098,0.8895373387895039,6.41,0.5014571883756685,4,-0.2958771723749192,0,-0.2088879996334169,39,39,39,1,5.416387449445547,0.08407942135967517,5.312161786292102,5.325830207826195
1050,provo:20:32,20,32,another.,another,195.234375,5.274200759909381,7.243019104003906,0.2134377508168636,5.74,0.011032536851716195,7,0.8903377107745275,1,4.7854341734200965,40,41,41,2,5.260536069787105,-0.07428319357583124,5.348483953485212,5.35290824487194
1051,provo:20:33,20,33,At,at,202.17391304347825,5.309128282652252,5.860100269317627,-0.07931243948722767,6.7,0.7137305450054391,2,-1.0866870944745504,0,-0.2088879996334169,42,42,42,1,5.341642682216328,0.010105869592650585,5.2990224130596015,5.30313950079959
1052,provo:20:34,20,34,a,a,238.28125,5.473451698675886,5.1341753005981445,-0.23298354975692748,7.36,1.1968354256111238,1,-1.482092055524366,0,-0.2088879996334169,43,43,43,1,5.525672202498224,0.19475927779255908,5.278692420883327,5.284459304663183
1053,provo:20:35,20,35,certain,certain,212.7051282051282,5.359906831953763,3.979727268218994,-0.4773687390380097,5.16,-0.4135141764078248,7,0.8903377107745275,0,-0.2088879996334169,44,44,44,1,5.34010190373463,0.0062599682761730335,5.35364686367759,5.345061387943471
1054,provo:20:36,20,36,time,time,196.05555555555551,5.278398065779105,2.8804500102996826,-0.7100748229969014,6.29,0.41361993735645314,4,-0.2958771723749192,0,-0.2088879996334169,45,45,45,1,5.295393544379141,-0.036970005303682996,5.315368071082788,5.310030204316719
1055,provo:20:37,20,37,each,each,173.03636363636363,5.153501766839873,9.897539138793944,0.775373293134571,5.69,-0.02556631773962341,4,-0.2958771723749192,0,-0.2088879996334169,46,46,46,1,5.154743429471239,-0.1778977281963403,5.331399495036213,5.340089573154131
1056,provo:20:38,20,38,morning,morning,206.7532467532467,5.33152603754469,5.352363109588623,-0.18679535634897126,5.33,-0.2890780707972697,7,0.8903377107745275,0,-0.2088879996334169,47,47,47,1,5.31618469051668,-0.017578589346096685,5.349104626890787,5.3447261732974445
1057,provo:20:39,20,39,the,the,184.4468085106383,5.217361121158582,3.358968496322632,-0.6087772093310762,7.73,1.4676669495870378,3,-0.6912821334247348,0,-0.2088879996334169,48,48,48,1,5.274542664776149,-0.056836106608478154,5.27419722776706,5.277412195621244
1058,provo:20:40,20,40,cooks,cooks,209.14084507042253,5.343007924854746,11.479215621948242,1.1101985047298475,3.65,-1.518799585066285,5,0.0995277886748964,0,-0.2088879996334169,49,49,49,1,5.288309706499911,-0.045593837450621066,5.388601762305367,5.390699816755407
1059,provo:20:41,20,41,turned,turned,232.22058823529412,5.447687731290537,7.522550106048584,0.27261168929535484,5.09,-0.46475257283570065,6,0.49493274972471196,0,-0.2088879996334169,50,50,50,1,5.428421764567784,0.09486596064588593,5.352821770644651,5.352561613765202
1060,provo:20:42,20,42,"out,",out,188.84444444444443,5.240923630904437,9.278648376464844,0.644360261924833,6.38,0.4794978756208646,3,-0.6912821334247348,0,-0.2088879996334169,51,52,52,2,5.262659088592498,-0.06934430075783116,5.310267931662268,5.321021099275789
1061,provo:20:43,20,43,fires,fires,216.13888888888889,5.37592120516082,16.84096336364746,2.245227280370943,4.17,-1.1381714973163517,5,0.0995277886748964,0,-0.2088879996334169,53,53,53,1,5.334876293978832,0.0012133436150891797,5.374707861545731,5.392505914092321
1062,provo:20:44,20,44,were,were,215.2982456140351,5.372024255772487,2.0317907333374023,-0.8897275680478435,6.34,0.45021879194779274,4,-0.2958771723749192,0,-0.2088879996334169,54,54,54,1,5.390332552369912,0.05799213668581871,5.314032119086669,5.306882810482143
1063,provo:20:45,20,45,"built,",built,198.1904761904762,5.289228569230157,10.56947422027588,0.9176152801854282,5.07,-0.4793921146722362,5,0.0995277886748964,0,-0.2088879996334169,55,56,56,2,5.271814382001173,-0.0614321563854352,5.350660725615592,5.357773211081284
1064,provo:20:46,20,46,and,and,178.8235294117647,5.186399450344052,1.6037724018096924,-0.9803348002769151,7.41,1.2334342802024634,3,-0.6912821334247348,0,-0.2088879996334169,57,57,57,1,5.235178958778328,-0.09634787019816837,5.28274732054222,5.280060316836336
1065,provo:20:47,20,47,breakfast,breakfast,227.2911392405063,5.426231747434802,9.064175605773926,0.5989585052490296,4.61,-0.8161015769125618,9,1.6811476328741586,0,-0.2088879996334169,58,58,58,1,5.387232007858938,0.05249856014489218,5.3737331872899095,5.374611383847269
1066,provo:20:48,20,48,was,was,268.77777777777777,5.593884933273808,0.758252739906311,-1.1593229199840402,6.82,0.8015677960246546,3,-0.6912821334247348,0,-0.2088879996334169,59,59,59,1,5.627173189338893,0.29537337917738515,5.2985115540964225,5.290762557433094
1067,provo:20:49,20,49,eaten.,eaten,218.875,5.388500790606016,6.619633674621582,0.08147324320649971,4.13,-1.1674505809894236,5,0.0995277886748964,1,4.7854341734200965,60,61,61,2,5.33731717435326,0.002390034500789895,5.386110756105226,5.38093504488407
1069,provo:21:3,21,3,neuroscience,neuroscience,225.59036144578317,5.418720794623363,18.381309509277344,2.5713032697616134,3.45,-1.6651950034316436,12,2.8673625160236056,0,-0.2088879996334169,2,2,2,1,5.3421329574298975,0.005635807478764576,5.4130849871445985,5.430061449392182
1070,provo:21:4,21,4,is,is,221.95833333333337,5.402489676569053,4.287483215332031,-0.4122198598523444,7.07,0.9845620689813532,2,-1.0866870944745504,0,-0.2088879996334169,3,3,3,1,5.444718929313809,0.11310604019577841,5.289383636373275,5.291798826130246
1071,provo:21:5,21,5,beginning,beginning,215.23376623376623,5.37172472226986,8.974844932556152,0.5800480884345618,5.0,-0.5306305111001121,9,1.6811476328741586,0,-0.2088879996334169,4,4,4,1,5.342964963073633,0.0075223348681889846,5.364202387401671,5.3665342610655955
1072,provo:21:6,21,6,to,to,188.25,5.237770866680003,0.0327878221869468,-1.31289664202353,7.43,1.2480738220389989,2,-1.0866870944745504,0,-0.2088879996334169,5,5,5,1,5.28945240900596,-0.04247917050329164,5.280250037183294,5.274111986104638
1073,provo:21:7,21,7,catch,catch,205.2753623188406,5.324352308634535,5.893227577209473,-0.0722997172316948,4.87,-0.6257875330375953,5,0.0995277886748964,0,-0.2088879996334169,6,6,6,1,5.3016868494159946,-0.03040514824135343,5.354757456875888,5.349354889941631
1074,provo:21:8,21,8,up,up,181.1071428571429,5.199088805619815,0.1230784729123115,-1.2937830074995436,6.39,0.48681764653913234,2,-1.0866870944745504,0,-0.2088879996334169,7,7,7,1,5.223463733600078,-0.10754718477897818,5.306635990398793,5.2953361485935275
1075,provo:21:9,21,9,to,to,184.2972972972973,5.216550199876428,2.035291910171509,-0.8889864036651157,7.43,1.2480738220389989,2,-1.0866870944745504,0,-0.2088879996334169,8,8,8,1,5.268231742202385,-0.06369983730686624,5.280250037183294,5.279014605014625
1076,provo:21:10,21,10,musicians,musicians,232.8,5.450179715857283,15.933441162109377,2.053113838466934,4.09,-1.1967296646624954,9,1.6811476328741586,0,-0.2088879996334169,9,9,9,1,5.397526669108573,0.06288961939205073,5.387290096465232,5.401948323861693
1077,provo:21:11,21,11,who,who,197.14705882352945,5.283949941741796,4.535599231719971,-0.3596961620089058,6.34,0.45021879194779274,3,-0.6912821334247348,0,-0.2088879996334169,10,10,10,1,5.304635145031947,-0.02714039776947974,5.311090339511276,5.310213893583989
1078,provo:21:12,21,12,practice,practice,226.07692307692307,5.42087530895738,8.94912052154541,0.5746024859668191,5.06,-0.48671188559050466,8,1.2857426718243432,0,-0.2088879996334169,11,11,11,1,5.396067838050744,0.06138098175680273,5.3594943272005775,5.362194511581153
1079,provo:21:13,21,13,mentally.,mentally,235.0632911392405,5.45985480187973,20.22067642211914,2.9606789874592034,4.2,-1.1162121845615476,8,1.2857426718243432,1,4.7854341734200965,12,13,13,2,5.403378410745144,0.0736833595884443,5.386171442291285,5.4148902236377
1080,provo:21:14,21,14,Although,although,218.07692307692307,5.384847858700316,8.160808563232422,0.40772466926004813,5.3,-0.3110373835520738,8,1.2857426718243432,0,-0.2088879996334169,14,14,14,1,5.366341914181147,0.03144259762639123,5.353405261073925,5.355417660152328
1081,provo:21:15,21,15,the,the,150.97368421052633,5.017105544875485,3.3389506340026855,-0.6130147920847847,7.73,1.4676669495870378,3,-0.6912821334247348,0,-0.2088879996334169,15,15,15,1,5.074287088493052,-0.2587189533189225,5.275824498194408,5.279212742760969
1082,provo:21:16,21,16,details,details,201.23376623376623,5.304467248368165,10.32898998260498,0.8667071541425421,4.91,-0.5965084493645235,7,0.8903377107745275,0,-0.2088879996334169,16,16,16,1,5.278098230162087,-0.05564695149214138,5.360114199860306,5.3655370114455945
1083,provo:21:17,21,17,are,are,170.33333333333334,5.137757301535594,2.0258853435516357,-0.8909776804479651,6.74,0.743009628678511,3,-0.6912821334247348,0,-0.2088879996334169,17,17,17,1,5.168945048804857,-0.1631845944312591,5.3009418959668535,5.29599138243016
1084,provo:21:18,21,18,still,still,202.37313432835825,5.310113193071343,1.312040090560913,-1.0420916348024256,5.92,0.14278841338053905,5,0.0995277886748964,0,-0.2088879996334169,18,18,18,1,5.315016911797974,-0.018004599500436314,5.3281177925717795,5.316933962595115
1085,provo:21:19,21,19,somewhat,somewhat,212.52702702702703,5.359069166286556,6.801831245422363,0.12004266043261759,4.55,-0.8600202024221698,8,1.2857426718243432,0,-0.2088879996334169,19,19,19,1,5.32087095180655,-0.013364426433160936,5.372433592719717,5.367237024677358
1086,provo:21:20,21,20,"elusive,",elusive,208.56410256410257,5.340246440337523,6.467625617980957,0.04929464646376813,3.47,-1.650555461595108,7,0.8903377107745275,0,-0.2088879996334169,20,21,21,2,5.276068263806638,-0.056402156282704397,5.396648596620228,5.385164676497587
1087,provo:21:21,21,21,the,the,212.54166666666663,5.359138047574981,3.273867130279541,-0.6267923237972152,7.73,1.4676669495870378,3,-0.6912821334247348,0,-0.2088879996334169,22,22,22,1,5.416319591192548,0.08331354938057345,5.275824498194408,5.279053402454003
1088,provo:21:22,21,22,key,key,236.1034482758621,5.464270049134589,8.058228492736816,0.3860094865567855,5.12,-0.4427932600808966,3,-0.6912821334247348,0,-0.2088879996334169,23,23,23,1,5.452922493288445,0.12222695681282403,5.342043092321765,5.34347641245028
1089,provo:21:23,21,23,to,to,203.68421052631575,5.316570806857387,2.517183303833008,-0.7869747789320483,7.43,1.2480738220389989,2,-1.0866870944745504,0,-0.2088879996334169,24,24,24,1,5.368252349183344,0.03632076967409237,5.280250037183294,5.2801943927979815
1090,provo:21:24,21,24,the,the,196.32432432432432,5.279768007636905,4.103199005126953,-0.4512309979281479,7.73,1.4676669495870378,3,-0.6912821334247348,0,-0.2088879996334169,25,25,25,1,5.336949551254472,0.00394350944249755,5.275824498194408,5.281083809361373
1091,provo:21:25,21,25,success,success,221.17567567567568,5.398957298301714,3.5879385471343994,-0.5603065223552287,5.06,-0.48671188559050466,7,0.8903377107745275,0,-0.2088879996334169,26,26,26,1,5.376526734087803,0.04264876477056667,5.3563085335311476,5.346003977175907
1092,provo:21:26,21,26,of,of,193.42857142857144,5.264908304416907,0.1086349934339523,-1.2968405487376033,7.4,1.2261145092841956,2,-1.0866870944745504,0,-0.2088879996334169,27,27,27,1,5.31580215594443,-0.016102866032219332,5.281011170449126,5.274903537409101
1093,provo:21:27,21,27,mental,mental,228.6865671641791,5.4323523636858,5.151347637176514,-0.22934833655772052,4.83,-0.6550666167106671,6,0.49493274972471196,0,-0.2088879996334169,28,28,28,1,5.406259743376625,0.07339426878603916,5.358958094899761,5.3514114506264825
1094,provo:21:28,21,28,imagery,imagery,226.55714285714285,5.422997199449242,9.212668418884276,0.630392959829082,3.83,-1.3870437085374618,7,0.8903377107745275,0,-0.2088879996334169,29,29,29,1,5.368271312499559,0.035482202018994435,5.387514997430247,5.384614904526427
1095,provo:21:29,21,29,as,as,189.06451612903223,5.242088311991283,5.437960147857666,-0.1686753129926932,6.77,0.7649689414333143,2,-1.0866870944745504,0,-0.2088879996334169,30,30,30,1,5.276440656751704,-0.05490665704030828,5.296994969031592,5.300674063659928
1096,provo:21:30,21,30,a,a,214.96428571428572,5.370471901372567,0.8275411128997803,-1.1446552591850603,7.36,1.1968354256111238,1,-1.482092055524366,0,-0.2088879996334169,31,31,31,1,5.422692405194905,0.09163168023842871,5.278840221134138,5.274406354966533
1097,provo:21:31,21,31,rehearsal,rehearsal,214.83098591549296,5.369851606958618,14.366140365600586,1.7213318170399217,3.68,-1.4968402723114809,9,1.6811476328741586,0,-0.2088879996334169,32,32,32,1,5.3064334526313175,-0.027840644139647708,5.397692251098266,5.406391260652655
1098,provo:21:32,21,32,technique,technique,200.65432098765433,5.301583631430737,3.559826135635376,-0.5662576408227944,4.47,-0.9185783697683134,9,1.6811476328741586,0,-0.2088879996334169,33,33,33,1,5.258908001462184,-0.07606544366729384,5.377649075098031,5.363980480434037
1099,provo:21:33,21,33,is,is,161.52631578947367,5.084668075453296,0.7085832357406616,-1.169837460991143,7.07,0.9845620689813532,2,-1.0866870944745504,0,-0.2088879996334169,34,34,34,1,5.126897328198051,-0.2047155609199791,5.289383636373275,5.283036805207455
1100,provo:21:34,21,34,that,that,218.36507936507937,5.386168338069463,2.3712351322174072,-0.8178705581660435,7.01,0.9406434434717452,4,-0.2958771723749192,0,-0.2088879996334169,35,35,35,1,5.422068395831902,0.08889084782566492,5.297277490243798,5.294449204847787
1101,provo:21:35,21,35,most,most,227.7301587301587,5.4281614137068575,8.806968688964844,0.5445103540236768,6.0,0.20134658072668266,4,-0.2958771723749192,0,-0.2088879996334169,36,36,36,1,5.437542547922036,0.10525910351339274,5.322902310193465,5.33060270187121
1102,provo:21:36,21,36,of,of,209.65384615384616,5.345457819042799,2.2744498252868652,-0.8383590469420198,7.4,1.2261145092841956,2,-1.0866870944745504,0,-0.2088879996334169,37,37,37,1,5.396351670570322,0.06444664859367233,5.281011170449126,5.28020598089168
1103,provo:21:37,21,37,the,the,189.5,5.244389024522481,1.1693949699401855,-1.0722881909272408,7.73,1.4676669495870378,3,-0.6912821334247348,0,-0.2088879996334169,38,38,38,1,5.301570568140048,-0.03143547367192667,5.275824498194408,5.273901140807833
1104,provo:21:38,21,38,same,same,198.0909090909091,5.2887260621462495,10.219115257263184,0.8434477654158582,5.8,0.054951162361323594,4,-0.2958771723749192,0,-0.2088879996334169,39,39,39,1,5.292855924371872,-0.039250469819426925,5.327976531965676,5.338099040849773
1105,provo:21:39,21,39,neurological,neurological,222.58024691358025,5.405287696869761,9.08974552154541,0.6043714026081576,3.54,-1.5993170651672324,12,2.8673625160236056,0,-0.2088879996334169,40,40,40,1,5.331062932071597,-0.005513890477342187,5.410801587347104,5.4054958555210835
1106,provo:21:40,21,40,regions,regions,237.93150684931507,5.471982845905622,9.0282564163208,0.5913547693794864,4.53,-0.8746597442587054,7,0.8903377107745275,0,-0.2088879996334169,41,41,41,1,5.435636410919386,0.10222762467811375,5.369755221227508,5.370026710985872
1107,provo:21:41,21,41,are,are,200.8,5.302309387817574,2.278066396713257,-0.8375934546695242,6.74,0.743009628678511,3,-0.6912821334247348,0,-0.2088879996334169,42,42,42,1,5.333497135086836,0.0013674918507202705,5.3009418959668535,5.2966087832171995
1108,provo:21:42,21,42,invoked,invoked,231.47222222222223,5.444459875926097,13.729113578796388,1.5864795694689073,3.33,-1.7530322544508592,7,0.8903377107745275,0,-0.2088879996334169,43,43,43,1,5.376605809002522,0.044259324065321515,5.400200551860776,5.405769913473118
1109,provo:21:43,21,43,by,by,188.54545454545453,5.239339115991102,4.176438331604004,-0.435726959494277,6.66,0.6844514613323672,2,-1.0866870944745504,0,-0.2088879996334169,44,44,44,1,5.270803261157267,-0.06044667501520529,5.2997857910063075,5.299807032934197
1110,provo:21:44,21,44,mental,mental,257.3333333333333,5.550372261356666,7.758225440979004,0.32250181836175984,4.83,-0.6550666167106671,6,0.49493274972471196,0,-0.2088879996334169,45,45,45,1,5.524279641047491,0.19141416645690512,5.358958094899761,5.357793723947987
1111,provo:21:45,21,45,practice,practice,234.53125,5.457588841267836,9.596224784851074,0.7115880352830934,5.06,-0.48671188559050466,8,1.2857426718243432,0,-0.2088879996334169,46,46,46,1,5.4327813703612,0.09809451406725866,5.3594943272005775,5.363778780805396
1112,provo:21:46,21,46,as,as,214.46153846153845,5.368130414418878,5.038208961486816,-0.2532986711747376,6.77,0.7649689414333143,2,-1.0866870944745504,0,-0.2088879996334169,47,47,47,1,5.402482759179298,0.07113544538728611,5.296994969031592,5.299695375158191
1113,provo:21:47,21,47,by,by,241.04444444444445,5.484981333269898,11.34911823272705,1.082658178792202,6.66,0.6844514613323672,2,-1.0866870944745504,0,-0.2088879996334169,48,48,48,1,5.516445478436063,0.1851955422635907,5.2997857910063075,5.317367504510523
1114,provo:21:48,21,48,real,real,199.66071428571428,5.296619497412219,7.120022773742676,0.18740064857517746,5.6,-0.09144425600403548,4,-0.2958771723749192,0,-0.2088879996334169,49,49,49,1,5.2954980876482844,-0.03643125632566857,5.333050753737887,5.334550765230231
1115,provo:21:49,21,49,practice.,practice,202.48101265822783,5.3106461174996875,5.011533737182617,-0.2589455513788316,5.06,-0.48671188559050466,8,1.2857426718243432,1,4.7854341734200965,50,51,51,2,5.276750195920195,-0.05370617117108978,5.364352288670777,5.360286573636543
1117,provo:22:3,22,3,smoke,smoke,205.4090909090909,5.325003556052963,14.964975357055664,1.8480992406313377,4.67,-0.7721829514029543,5,0.0995277886748964,0,-0.2088879996334169,1,1,1,1,5.297086824844866,-0.033043628129565406,5.358047184182529,5.374680860530343
1118,provo:22:4,22,4,came,came,227.0857142857143,5.425327542182294,11.468088150024414,1.1078429293760395,5.5,-0.1646419651867147,4,-0.2958771723749192,0,-0.2088879996334169,2,2,2,1,5.421580496423582,0.09160722533962229,5.333720316842672,5.345971750696016
1119,provo:22:5,22,5,out,out,213.98245614035088,5.365894031008688,1.9868085384368896,-0.8992498522102457,6.38,0.4794978756208646,3,-0.6912821334247348,0,-0.2088879996334169,3,3,3,1,5.387629488696749,0.0578156191466741,5.308078411862014,5.3005097453707055
1120,provo:22:6,22,6,of,of,204.12121212121212,5.318713994455682,1.0603729486465454,-1.0953670706709606,7.4,1.2261145092841956,2,-1.0866870944745504,0,-0.2088879996334169,4,4,4,1,5.3696078459832055,0.0399595929685681,5.278754401487114,5.274664286209764
1121,provo:22:7,22,7,it.,it,168.80555555555554,5.128747493679245,5.54005241394043,-0.14706339364163085,6.95,0.8967248179621378,2,-1.0866870944745504,1,4.7854341734200965,5,6,6,2,5.15873753255741,-0.16806205531546414,5.296809548994709,5.305788041783851
1122,provo:22:8,22,8,There,there,214.64406779661016,5.368981157655129,6.179470062255859,-0.011705024420633679,6.31,0.42825947919298873,5,0.0995277886748964,0,-0.2088879996334169,7,7,7,1,5.384124856761395,0.054067208090868846,5.31491394956426,5.317994266677025
1123,provo:22:9,22,9,came,came,215.65,5.373656723093852,10.408774375915527,0.8835967182580367,5.5,-0.1646419651867147,4,-0.2958771723749192,0,-0.2088879996334169,8,8,8,1,5.36990967733514,0.03993640625118022,5.333720316842672,5.343187582375558
1124,provo:22:10,22,10,also,also,199.88135593220335,5.297723970184251,8.060029983520508,0.38639084427390447,6.19,0.34042222817377393,4,-0.2958771723749192,0,-0.2088879996334169,9,9,9,1,5.312093812789508,-0.017848827215368956,5.31557279739962,5.322879589018055
1125,provo:22:11,22,11,children's,children's,189.3918918918919,5.2438183703947185,17.621170043945312,2.4103892901757584,4.47,-0.9185783697683134,10,2.0765525939239744,0,-0.2088879996334169,10,11,11,2,5.19876583373344,-0.13197517686382465,5.375793547258543,5.398336834297301
1126,provo:22:12,22,12,"voices,",voices,200.18571428571428,5.299245507120859,8.19839859008789,0.41568210482275836,4.35,-1.0064156207875288,6,0.49493274972471196,0,-0.2088879996334169,12,13,13,2,5.260549834036747,-0.06971516046535786,5.368960667586217,5.36596726553257
1127,provo:22:13,22,13,for,for,209.12121212121212,5.342914046154122,8.363082885742188,0.4505441355389917,7.01,0.9406434434717452,3,-0.6912821334247348,0,-0.2088879996334169,14,14,14,1,5.381191010609286,0.05140510856619862,5.291508937587923,5.304362621092645
1128,provo:22:14,22,14,so,so,202.80392156862743,5.312239608653478,10.102821350097656,0.8188294996145701,6.52,0.5819746684766156,2,-1.0866870944745504,0,-0.2088879996334169,15,15,15,1,5.340027863426953,0.01034054468826806,5.30189906396521,5.3164573811153115
1129,provo:22:15,22,15,safe,safe,219.90769230769232,5.393207877884287,16.66718292236328,2.2084396859141697,5.07,-0.4793921146722362,4,-0.2958771723749192,0,-0.2088879996334169,16,16,16,1,5.378170597348029,0.04817823733072757,5.34502964055356,5.3684450758436615
1130,provo:22:16,22,16,did,did,208.44444444444449,5.339672552229951,5.141601085662842,-0.23141158476786103,5.96,0.17206749705361085,3,-0.6912821334247348,0,-0.2088879996334169,17,17,17,1,5.350380338739944,0.020547824185209507,5.319124728044741,5.317405228450224
1131,provo:22:17,22,17,the,the,213.59259259259255,5.364070427611083,2.970609188079834,-0.6909890199904023,7.73,1.4676669495870378,3,-0.6912821334247348,0,-0.2088879996334169,18,18,18,1,5.42125197122865,0.0914980320506924,5.272572395560391,5.275440310381097
1132,provo:22:18,22,18,boys,boys,187.72,5.234951490926217,9.636038780212402,0.7200162629031468,5.03,-0.508671198345308,4,-0.2958771723749192,0,-0.2088879996334169,19,19,19,1,5.218863955992047,-0.11113017973998307,5.3460816706662,5.350784704125184
1133,provo:22:19,22,19,feel,feel,183.65,5.213031772265676,7.062443256378174,0.17521163628950734,5.67,-0.040205859576159644,4,-0.2958771723749192,0,-0.2088879996334169,20,20,20,1,5.213748307698087,-0.116217416598273,5.329249188863949,5.3309100042960935
1134,provo:22:20,22,20,in,in,188.2439024390244,5.2377384753932565,5.502742290496826,-0.15496157643040015,7.27,1.1309574873467116,2,-1.0866870944745504,0,-0.2088879996334169,21,21,21,1,5.285219000127569,-0.04443502395993981,5.282173499353196,5.289003143194556
1135,provo:22:21,22,21,their,their,192.66101694915255,5.260932255780991,1.9004662036895752,-0.9175276674330819,6.33,0.442899021029525,5,0.0995277886748964,0,-0.2088879996334169,22,22,22,1,5.276601082086213,-0.05345567872694801,5.3143879345079394,5.306338160461976
