hidden_row_idx,row_uid,text_id,word_position,word,word_clean,primary_RT,log_primary_RT,surprisal,surprisal_z,zipf_freq,zipf_freq_z,word_length,word_length_z,is_sentence_final,is_sentence_final_z,start_token_idx,end_token_idx,hidden_token_idx,n_tokens,hidden_context_size,hidden_context_stride,RT_prime,RT_resid_controls_oof,controls_oof_pred,controls_surprisal_oof_pred
9758,natural_stories:10:442,10,442,or,or,345.1388888888889,5.843946912508719,6.474958419799805,0.2490098747156911,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,567,567,567,1,128,64,5.881052484970144,0.0630870509174315,5.780859861591288,5.801000135240719
9769,natural_stories:10:453,10,453,or,or,342.9718309859155,5.83764831838797,3.55527663230896,-0.4323805111782671,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,584,584,584,1,128,64,5.874753890849395,0.05678845679668232,5.780859861591288,5.779736169738108
9774,natural_stories:10:458,10,458,or,or,345.5416666666667,5.845113234103258,3.161215543746948,-0.5243458199839975,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,589,589,589,1,128,64,5.882218806564683,0.0642533725119705,5.780859861591288,5.776866233216599
9838,natural_stories:10:522,10,522,or,or,362.40277777777777,5.892756239089167,0.4184666872024536,-1.1644438984041021,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,672,672,672,1,128,64,5.929861811550592,0.11189637749787895,5.780859861591288,5.756890865586549
2673,natural_stories:8:537,8,537,or,or,319.5753424657534,5.766993059682248,4.470664024353027,-0.21874895345861373,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,657,657,657,1,128,64,5.804098632143673,-0.008937027226261662,5.7759300869085095,5.780921681389493
9893,natural_stories:10:577,10,577,or,or,363.42857142857144,5.8955827754047,1.9588271379470823,-0.8049571877476362,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,736,736,736,1,128,64,5.932688347866125,0.11472291381341204,5.780859861591288,5.768109270149181
2736,natural_stories:8:600,8,600,or,or,562.7260273972603,6.332792879851953,5.019455432891846,-0.09067294488751637,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,734,734,734,1,128,64,6.369898452313378,0.5568627929434431,5.7759300869085095,5.784529864092487
9921,natural_stories:10:605,10,605,or,or,338.6619718309859,5.825002476670448,4.6808929443359375,-0.16968608450934664,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,779,779,779,1,128,64,5.862108049131873,0.04414261507915995,5.780859861591288,5.7879340036701015
2743,natural_stories:8:607,8,607,or,or,344.24657534246575,5.841358189389247,3.727537155151367,-0.3921786423866836,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,751,751,751,1,128,64,5.878463761850672,0.0654281024807375,5.7759300869085095,5.776035785812659
2747,natural_stories:8:611,8,611,or,or,339.77777777777777,5.828291809152788,3.8870420455932617,-0.354953661460396,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,755,755,755,1,128,64,5.865397381614214,0.05236172224427893,5.7759300869085095,5.777084495354719
9932,natural_stories:10:616,10,616,or,or,322.15492957746477,5.775032577586044,10.425265312194824,1.1709258003967002,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,793,793,793,1,128,64,5.81213815004747,-0.0058272840052433494,5.780859861591288,5.829770116217586
9965,natural_stories:10:649,10,649,or,or,341.42028985507244,5.83311423992147,3.642174243927002,-0.41210049389440867,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,831,831,831,1,128,64,5.870219812382896,0.05225437833018276,5.780859861591288,5.7803690427531125
9995,natural_stories:10:679,10,679,or,or,329.7323943661972,5.798281399319003,5.808335781097412,0.09343461340564457,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,872,872,872,1,128,64,5.835386971780428,0.017421537727715375,5.780859861591288,5.796145140133595
10015,natural_stories:10:699,10,699,or,or,345.01408450704224,5.843585240856149,4.333113193511963,-0.2508503331734815,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,895,895,895,1,128,64,5.880690813317575,0.06272537926486166,5.780859861591288,5.785401132911476
2957,natural_stories:8:821,8,821,or,or,338.65714285714284,5.824988217590087,2.4248414039611816,-0.696199568368736,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,997,997,997,1,128,64,5.862093790051512,0.04905813068157716,5.7759300869085095,5.767470848017397
8150,natural_stories:3:873,3,873,or,or,331.38461538461536,5.803279680814742,4.531586170196533,-0.20453104634159555,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,1022,1022,1022,1,128,64,5.8403852532761675,0.021371411491029058,5.781908269323713,5.787114665767151
3044,natural_stories:8:908,8,908,or,or,322.50704225352115,5.776124972442442,3.5517995357513428,-0.43319199007824044,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,1111,1111,1111,1,128,64,5.813230544903868,0.0001948855339328759,5.7759300869085095,5.774880349651089
3053,natural_stories:8:917,8,917,or,or,296.49295774647885,5.692023466879083,4.233325004577637,-0.2741387315383095,6.54,0.5501234566374977,2,-1.069488385021328,0,-0.22791587997408858,1123,1123,1123,1,128,64,5.729129039340508,-0.08390662002942673,5.7759300869085095,5.779361229581073
8768,natural_stories:7:451,7,451,order,order,306.32876712328766,5.724658927558922,1.4225000143051147,-0.9301243026399276,5.49,-0.22195131191111578,5,0.2284401517279448,0,-0.22791587997408858,528,528,528,1,128,64,5.720776656565444,-0.1002126499683591,5.824871577527281,5.796279859834585
1822,natural_stories:6:785,6,785,order,order,295.8658536585366,5.6899061544996785,6.467198371887207,0.2471988478892832,5.49,-0.22195131191111578,5,0.2284401517279448,0,-0.22791587997408858,956,956,956,1,128,64,5.6860238835062,-0.13111149799913058,5.821017652498809,5.823564740954439
8121,natural_stories:3:844,3,844,order,order,309.4835164835165,5.734904832171685,1.9050081968307495,-0.8175173609873295,5.49,-0.22195131191111578,5,0.2284401517279448,0,-0.22791587997408858,990,990,990,1,128,64,5.731022561178206,-0.08996674535559634,5.824871577527281,5.799333991233799
8738,natural_stories:7:421,7,421,organize,organize,323.6575342465753,5.779685963715084,7.825545787811279,0.5642076650419184,3.98,-1.3322683600143603,8,1.5263686884772176,0,-0.22791587997408858,492,492,492,1,128,64,5.729434448161548,-0.09296240133040712,5.8726483650454915,5.8667051020870735
399,natural_stories:9:400,9,400,original,original,357.0263157894737,5.877809492758923,7.661816120147705,0.5259967127698048,5.16,-0.4646033820263944,8,1.5263686884772176,0,-0.22791587997408858,528,528,528,1,128,64,5.8413624409099105,0.02825213750201616,5.8495573552569065,5.851915667586058
8763,natural_stories:7:446,7,446,originally,originally,326.7162162162162,5.789091953788451,10.376001358032228,1.1594286622903034,4.69,-0.8101987546148213,10,2.3916543796433993,0,-0.22791587997408858,522,522,522,1,128,64,5.728010373522079,-0.09744425621816166,5.8865362100066125,5.898856656210347
7799,natural_stories:3:522,3,522,ornament.,ornament,378.3033707865168,5.935696441952225,14.408819198608398,2.100600853178881,3.32,-1.8175725002449177,8,1.5263686884772176,1,4.387155476181073,609,610,610,2,128,64,5.782533221586536,-0.03481932465680515,5.97051576660903,6.005726285621796
6337,natural_stories:5:73,5,73,orphanage,orphanage,430.74468085106383,6.065515526756203,6.96216344833374,0.3627129583272493,3.38,-1.7734539420421396,9,1.9590115340603085,0,-0.22791587997408858,81,82,82,2,128,64,5.998676722204029,0.18799661470425555,5.877518912051947,5.861605894236443
6411,natural_stories:5:147,5,147,orphanage,orphanage,365.1914893617021,5.9004218444013565,0.4909829199314117,-1.1475201829449508,3.38,-1.7734539420421396,9,1.9590115340603085,0,-0.22791587997408858,172,173,173,2,128,64,5.833583039849183,0.022902932349409433,5.877518912051947,5.825710279478226
6530,natural_stories:5:266,5,266,orphanage,orphanage,384.8387096774194,5.9528243106068155,8.303812980651855,0.6758248517114717,3.38,-1.7734539420421396,9,1.9590115340603085,0,-0.22791587997408858,309,310,310,2,128,64,5.8859855060546415,0.0753053985548684,5.877518912051947,5.869048019292491
6653,natural_stories:5:389,5,389,orphanage,orphanage,308.4468085106383,5.731549408740839,3.386302709579468,-0.4718153588071974,3.38,-1.7734539420421396,9,1.9590115340603085,0,-0.22791587997408858,450,451,451,2,128,64,5.664710604188665,-0.14596950331110836,5.877518912051947,5.8417706077776606
6520,natural_stories:5:256,5,256,"orphanage,",orphanage,337.86021505376345,5.822632245011764,3.01004409790039,-0.559625955738126,3.38,-1.7734539420421396,9,1.9590115340603085,0,-0.22791587997408858,293,295,295,3,128,64,5.75579344045959,-0.05488666704018286,5.877518912051947,5.839683502632778
6705,natural_stories:5:441,5,441,orphans.,orphans,370.5806451612903,5.915071086802859,11.515388488769531,1.4253368992844813,3.48,-1.6999230117041764,7,1.0937258428941266,1,4.387155476181073,516,517,517,2,128,64,5.773347728291749,-0.035479083603283,5.950550170406142,5.966524714643722
4330,natural_stories:4:141,4,141,other,other,364.3068181818182,5.897996419682964,5.7490434646606445,0.07959707311255794,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,167,167,167,1,128,64,5.901952276386122,0.0908412396429874,5.8071551800399765,5.811435137674473
5469,natural_stories:2:195,2,195,other,other,387.4623655913978,5.959618723022389,6.725057601928711,0.307377597853435,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,226,226,226,1,128,64,5.963574579725547,0.14466280149774757,5.814955921524642,5.825707314741754
5493,natural_stories:2:219,2,219,other,other,342.7362637362637,5.836961241012824,3.937248706817627,-0.34323651597807353,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,256,256,256,1,128,64,5.840917097715982,0.02200531948818263,5.814955921524642,5.808005260724806
9574,natural_stories:10:258,10,258,other,other,355.24657534246575,5.872812126796939,9.779702186584473,1.0202653725503568,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,316,316,316,1,128,64,5.8767679835000965,0.059468523784746985,5.813343603012192,5.846939125942218
4538,natural_stories:4:349,4,349,other,other,368.17045454545456,5.908546022628374,6.968979835510254,0.3643037552108367,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,404,404,404,1,128,64,5.912501879331532,0.10139084258839759,5.8071551800399765,5.819455950762224
4653,natural_stories:4:464,4,464,other,other,311.3636363636364,5.740961477897955,3.2721588611602783,-0.4984540566457772,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,541,541,541,1,128,64,5.744917334601113,-0.06619370214202114,5.8071551800399765,5.7951501666552305
5767,natural_stories:2:493,2,493,other,other,318.1847826086956,5.76263229140592,0.0321664921939373,-1.2545979830291853,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,569,569,569,1,128,64,5.7665881481090775,-0.05232363011872199,5.814955921524642,5.783208734526357
9927,natural_stories:10:611,10,611,other,other,344.4366197183099,5.841910095932143,4.1327643394470215,-0.2976074090882659,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,786,786,786,1,128,64,5.8458659526353,0.028566492919950726,5.813343603012192,5.805812626441013
9963,natural_stories:10:647,10,647,other,other,328.75,5.795297583491974,6.5384297370910645,0.26382270314363326,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,829,829,829,1,128,64,5.799253440195132,-0.01804601952021745,5.813343603012192,5.8233330241245875
4840,natural_stories:4:651,4,651,other,other,337.0813953488372,5.82032443041391,4.4649553298950195,-0.2200812388934027,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,757,757,757,1,128,64,5.824280287117068,0.013169250373933572,5.8071551800399765,5.802992540861016
2807,natural_stories:8:671,8,671,other,other,311.68055555555554,5.741978802907521,3.496708631515503,-0.44604901191443386,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,823,823,823,1,128,64,5.745934659610679,-0.06517637713245517,5.8071551800399765,5.796626531964072
9006,natural_stories:7:689,7,689,other,other,312.13698630136986,5.7434421501096695,6.515686511993408,0.2585149278264186,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,809,809,809,1,128,64,5.747398006812827,-0.07441849015498114,5.817860640264651,5.8269872173550326
4885,natural_stories:4:696,4,696,other,other,315.0113636363636,5.7526087132110195,5.550281047821045,0.03321023722797262,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,813,813,813,1,128,64,5.756564569914177,-0.05454646682895703,5.8071551800399765,5.8101283185382995
10045,natural_stories:10:729,10,729,other,other,315.3333333333333,5.753630280383769,3.07578444480896,-0.5442835850247308,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,939,939,939,1,128,64,5.757586137086927,-0.05971332262842299,5.813343603012192,5.798114669727774
10167,natural_stories:10:851,10,851,other,other,320.1304347826087,5.768728521439567,5.6972455978393555,0.06750857476556037,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,1086,1086,1086,1,128,64,5.772684378142725,-0.044615081572624504,5.813343603012192,5.817206702209978
1897,natural_stories:6:860,6,860,other,other,310.69135802469134,5.738800001479475,4.5040178298950195,-0.21096489886517755,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,1048,1048,1048,1,128,64,5.742755858182632,-0.07454360153271722,5.813343603012192,5.80851645582661
956,natural_stories:9:957,9,957,other,other,318.04,5.762177161033283,10.561288833618164,1.2026707392288725,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,1207,1207,1207,1,128,64,5.766133017736441,-0.049707870720053116,5.811885031753336,5.84215907164795
6257,natural_stories:2:983,2,983,other,other,306.05494505494505,5.723764644836681,0.0407203175127506,-1.2526017057773877,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,1154,1154,1154,1,128,64,5.727720501539839,-0.09119127668796079,5.814955921524642,5.783263049683365
5210,natural_stories:4:1021,4,1021,other,other,299.4367816091954,5.701903315506071,6.190470218658447,0.18261650061974938,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,1200,1200,1200,1,128,64,5.7058591722092284,-0.10525186453390578,5.8071551800399765,5.814337421408569
5222,natural_stories:4:1033,4,1033,other,other,304.5402298850575,5.718803196272279,5.476739883422852,0.016047324953398882,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,1213,1213,1213,1,128,64,5.722759052975436,-0.08835198376769782,5.8071551800399765,5.809644801571359
5263,natural_stories:4:1074,4,1074,other,other,299.0449438202247,5.700593875874718,5.361265182495117,-0.010901964987460835,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,1263,1263,1263,1,128,64,5.704549732577876,-0.10656130416525844,5.8071551800399765,5.808885580832772
9672,natural_stories:10:356,10,356,Other,other,344.8611111111111,5.843141759486157,6.635505676269531,0.28647812125845457,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,452,452,452,1,128,64,5.8470976161893145,0.029798156473964887,5.813343603012192,5.824040025630939
8284,natural_stories:3:1007,3,1007,Other,other,327.7142857142857,5.792142148634003,10.840280532836914,1.2677813490242118,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,1175,1175,1175,1,128,64,5.796098005337161,-0.025718491630647655,5.817860640264651,5.854360594359284
7407,natural_stories:3:130,3,130,"other,",other,388.3444444444444,5.961892689225658,5.943153381347656,0.12489811639881085,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,148,149,149,2,128,64,5.965848545928815,0.14403204896100696,5.817860640264651,5.823363255161806
5070,natural_stories:4:881,4,881,"other,",other,324.20454545454544,5.781374629729339,2.413675308227539,-0.6988054928614232,6.16,0.2707059213532376,5,0.2284401517279448,0,-0.22791587997408858,1039,1040,1040,2,128,64,5.785330486432497,-0.025780550310637196,5.8071551800399765,5.789505826276899
5057,natural_stories:4:868,4,868,"other,'","other,'",343.54545454545456,5.839319430551119,3.1794657707214355,-0.5200866129518896,6.16,0.2707059213532376,7,1.0937258428941266,0,-0.22791587997408858,1023,1024,1024,2,128,64,5.824139146922618,0.014570541636802936,5.824748888914316,5.808325423662773
2423,natural_stories:8:287,8,287,others,others,315.52,5.7542220714142704,2.772591352462769,-0.6150422749200766,5.42,-0.2734229631476902,6,0.6610829973110357,0,-0.22791587997408858,353,353,353,1,128,64,5.739952821391134,-0.07114457376489813,5.825366645179169,5.801545337503715
671,natural_stories:9:672,9,672,others,others,322.2435897435897,5.775307749437084,0.3691092431545257,-1.1759628550214463,5.42,-0.2734229631476902,6,0.6610829973110357,0,-0.22791587997408858,861,861,861,1,128,64,5.761038499413948,-0.05346491266963049,5.828772662106714,5.795630097856435
2685,natural_stories:8:549,8,549,"others,",others,314.98571428571427,5.752527286323301,6.218536376953125,0.1891665330626364,5.42,-0.2734229631476902,6,0.6610829973110357,0,-0.22791587997408858,672,673,673,2,128,64,5.738258036300165,-0.07283935885586779,5.825366645179169,5.824201667466936
3028,natural_stories:8:892,8,892,"others,",others,327.14285714285717,5.790396947492972,3.2804999351501465,-0.4965074309384563,5.42,-0.2734229631476902,6,0.6610829973110357,0,-0.22791587997408858,1090,1091,1091,2,128,64,5.776127697469836,-0.03496969768619618,5.825366645179169,5.804884724626473
7483,natural_stories:3:206,3,206,others.,others,364.3956043956044,5.898240102732381,9.092283248901367,0.8598367062396879,5.42,-0.2734229631476902,6,0.6610829973110357,1,4.387155476181073,234,235,235,2,128,64,5.788780288613181,-0.028983738754345012,5.927223841486726,5.949645307691228
9584,natural_stories:10:268,10,268,others.,others,361.8918918918919,5.891345526040993,6.344814300537109,0.21863706079255213,5.42,-0.2734229631476902,6,0.6610829973110357,1,4.387155476181073,329,330,330,2,128,64,5.7818857119217935,-0.039065291697715665,5.930410817738709,5.93370169543123
9738,natural_stories:10:422,10,422,others.,others,406.1142857142857,6.006634611897427,4.543859481811523,-0.20166672168355737,5.42,-0.2734229631476902,6,0.6610829973110357,1,4.387155476181073,543,544,544,2,128,64,5.897174797778227,0.07622379415871805,5.930410817738709,5.9205853889552245
9839,natural_stories:10:523,10,523,otherwise,otherwise,348.3333333333333,5.853159875730801,5.761342525482178,0.08246740707676707,4.88,-0.6704899869726916,9,1.9590115340603085,0,-0.22791587997408858,673,673,673,1,128,64,5.803869118260649,-0.012352991866951157,5.865512867597753,5.847700597708014
75,natural_stories:9:76,9,76,Ottoman,ottoman,423.9487179487179,6.049612499682975,8.197427749633789,0.650996846848957,3.62,-1.5969797092310278,7,1.0937258428941266,0,-0.22791587997408858,92,92,92,1,128,64,6.004717522995584,0.19266532065734232,5.856947179025632,5.852693491571075
4589,natural_stories:4:400,4,400,our,our,312.85227272727275,5.7457311070089165,7.414271354675293,0.46822513506090857,6.14,0.2559997352856447,3,-0.6368455394382371,0,-0.22791587997408858,463,463,463,1,128,64,5.76858913008264,-0.04408481309461276,5.789815920103529,5.808674285139733
6698,natural_stories:5:434,5,434,our,our,332.82978723404256,5.807631209851712,4.378355503082275,-0.24029175966422855,6.14,0.2559997352856447,3,-0.6368455394382371,0,-0.22791587997408858,509,509,509,1,128,64,5.830489232925435,0.01354942951427418,5.794081780337438,5.792989000882882
4729,natural_stories:4:540,4,540,our,our,413.28409090909093,6.024135227936487,10.334806442260742,1.1498146626843653,6.14,0.2559997352856447,3,-0.6368455394382371,0,-0.22791587997408858,631,631,631,1,128,64,6.0469932510102105,0.2343193078329575,5.789815920103529,5.8278761604288745
5931,natural_stories:2:657,2,657,our,our,309.0108695652174,5.733376452865528,10.693676948547363,1.233567253056465,6.14,0.2559997352856447,3,-0.6368455394382371,0,-0.22791587997408858,772,772,772,1,128,64,5.756234475939252,-0.06262320168469149,5.7959996545502195,5.8352354898286904
4936,natural_stories:4:747,4,747,our,our,388.52272727272725,5.96235166815514,5.009576797485352,-0.09297840407165626,6.14,0.2559997352856447,3,-0.6368455394382371,0,-0.22791587997408858,877,877,877,1,128,64,5.985209691228864,0.17253574805161076,5.789815920103529,5.792863947783432
5283,natural_stories:2:9,2,9,out,out,349.0989010989011,5.855355266294238,12.265878677368164,1.6004850272105475,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,9,9,9,1,128,64,5.881020976901085,0.06260789161160041,5.792747374682637,5.844003898631171
6273,natural_stories:5:9,5,9,out,out,333.21875,5.808799181218453,0.08347949385643,-1.2426226416909667,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,9,9,9,1,128,64,5.8344648918253,0.01727292236755318,5.7915262588509,5.768342834354421
1106,natural_stories:6:69,6,69,out,out,343.9879518072289,5.840606632943855,2.4442288875579834,-0.6916749503140778,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,86,86,86,1,128,64,5.866272343550702,0.04853706403880231,5.7920695689050525,5.778971985908048
8551,natural_stories:7:234,7,234,out,out,358.3333333333333,5.881463651893654,6.480492115020752,0.25030131912520714,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,275,275,275,1,128,64,5.907129362500501,0.08722245607407508,5.794241195819579,5.8086314192991155
6517,natural_stories:5:253,5,253,out,out,302.23655913978496,5.711210019158832,9.050472259521484,0.8500789284194377,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,290,290,290,1,128,64,5.736875729765679,-0.0803162396920678,5.7915262588509,5.818082710477997
5531,natural_stories:2:257,2,257,out,out,313.74444444444447,5.748578783339246,2.091240644454956,-0.7740547480764586,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,298,298,298,1,128,64,5.774244493946093,-0.04416859134339113,5.792747374682637,5.779396890461643
5581,natural_stories:2:307,2,307,out,out,329.0869565217391,5.796322021380018,2.14892053604126,-0.7605935127614656,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,356,356,356,1,128,64,5.821987731986865,0.0035746466973805013,5.792747374682637,5.7797631467564505
7585,natural_stories:3:308,3,308,out,out,339.47777777777776,5.827408489120872,4.284276485443115,-0.26224776131081995,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,357,357,357,1,128,64,5.853074199727719,0.0331672933012932,5.794241195819579,5.79473003615857
4506,natural_stories:4:317,4,317,out,out,329.4712643678161,5.797489140330206,3.9286911487579346,-0.3452336643706095,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,367,367,367,1,128,64,5.823154850937053,0.010726607481386097,5.78676253284882,5.784853350558907
5601,natural_stories:2:327,2,327,out,out,310.85714285714283,5.73933345892052,6.036622524261475,0.1467117865159088,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,379,379,379,1,128,64,5.764999169527367,-0.053413915762117625,5.792747374682637,5.804449311836833
4541,natural_stories:4:352,4,352,out,out,339.85227272727275,5.828511031212607,5.673470973968506,0.06196009335116489,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,407,407,407,1,128,64,5.854176741819455,0.04174849836378769,5.78676253284882,5.796324893822715
1418,natural_stories:6:381,6,381,out,out,322.89156626506025,5.77731655870235,3.361469268798828,-0.47761094511701135,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,457,457,457,1,128,64,5.802982269309197,-0.014753010202702477,5.7920695689050525,5.785652223428407
5663,natural_stories:2:389,2,389,out,out,336.7826086956522,5.819437644145548,5.4420485496521,0.007951120289416164,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,449,449,449,1,128,64,5.845103354752395,0.026690269462910976,5.792747374682637,5.800673880660734
8713,natural_stories:7:396,7,396,out,out,310.4594594594595,5.73805332750118,1.3122353553771973,-0.9558576818113367,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,466,466,466,1,128,64,5.763719038108027,-0.05618786831839895,5.794241195819579,5.77591791138262
3522,natural_stories:1:406,1,406,out,out,302.32142857142856,5.711490784392032,3.980368614196778,-0.33317326509413336,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,470,470,470,1,128,64,5.737156494998879,-0.0812565902906055,5.792747374682637,5.791392492249106
4608,natural_stories:4:419,4,419,out,out,312.0,5.7430031878094825,10.25338649749756,1.130813014004929,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,489,489,489,1,128,64,5.76866889841633,-0.043759345039337205,5.78676253284882,5.826436830190621
2637,natural_stories:8:501,8,501,out,out,323.63013698630135,5.779601311213552,7.238986492156982,0.42731745100285756,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,614,614,614,1,128,64,5.805267021820399,-0.007161221635267445,5.78676253284882,5.806617813730185
5794,natural_stories:2:520,2,520,out,out,343.2307692307692,5.838403017530941,6.1309309005737305,0.1687213155008007,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,605,605,605,1,128,64,5.864068728137788,0.04565564284830348,5.792747374682637,5.805048152013668
4711,natural_stories:4:522,4,522,out,out,315.3863636363636,5.753798438452749,5.559737682342529,0.03541721056097751,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,608,608,608,1,128,64,5.779464149059597,-0.03296409439607029,5.78676253284882,5.795577122466942
7819,natural_stories:3:542,3,542,out,out,357.5,5.879135362134062,1.172975778579712,-0.9883578457607155,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,631,631,631,1,128,64,5.904801072740909,0.08489416631448332,5.794241195819579,5.775036440225152
3660,natural_stories:1:544,1,544,out,out,327.47058823529414,5.791398244127292,5.334436893463135,-0.017163105600351846,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,645,645,645,1,128,64,5.817063954734139,-0.001349130555345468,5.792747374682637,5.799990567197587
3672,natural_stories:1:556,1,556,out,out,309.3690476190476,5.7345348931186235,3.6291580200195312,-0.4151381981638235,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,659,659,659,1,128,64,5.760200603725471,-0.05821248156401371,5.792747374682637,5.789162372056738
5860,natural_stories:2:586,2,586,out,out,310.82608695652175,5.739233549837702,3.145569324493408,-0.5279973081087062,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,689,689,689,1,128,64,5.764899260444549,-0.053513824844935165,5.792747374682637,5.7860916762048085
8975,natural_stories:7:658,7,658,out,out,287.88,5.662543726639604,4.740304946899414,-0.15582061207090986,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,775,775,775,1,128,64,5.688209437246451,-0.13169746917997482,5.794241195819579,5.797616558902658
10044,natural_stories:10:728,10,728,out,out,299.60869565217394,5.702477275428058,0.0217285938560962,-1.2570339620481372,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,938,938,938,1,128,64,5.728142986034905,-0.08959229347699438,5.7920695689050525,5.7613289801202106
9086,natural_stories:7:769,7,769,out,out,300.027397260274,5.703873794687313,4.075264930725098,-0.31102652361833827,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,896,896,896,1,128,64,5.72953950529416,-0.09036740113226571,5.794241195819579,5.793407055999515
1816,natural_stories:6:779,6,779,out,out,290.2317073170732,5.6706795947058595,4.851576328277588,-0.1298522857207338,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,950,950,950,1,128,64,5.696345305312707,-0.12138997419919306,5.7920695689050525,5.7965046338670065
7045,natural_stories:5:781,5,781,out,out,305.1195652173913,5.720703716894982,3.235917568206787,-0.5069119881562167,6.38,0.43247396809675653,3,-0.6368455394382371,0,-0.22791587997408858,915,915,915,1,128,64,5.746369427501829,-0.07082254195591808,5.7915262588509,5.7858293968401
